VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,02/08/2018 07:34:34 AM,02/08/2018 07:36:23 AM,1,0.3,1,N,236,236,1,3.5,0,0.5,0.85,0,0.3,5.15
1,02/08/2018 07:38:39 AM,02/08/2018 07:49:53 AM,1,1.4,1,N,236,237,1,9,0,0.5,2.9,0,0.3,12.7
1,02/08/2018 07:55:09 AM,02/08/2018 08:03:47 AM,1,1.2,1,N,237,162,2,7,0,0.5,0,0,0.3,7.8
1,02/08/2018 07:27:11 AM,02/08/2018 07:34:49 AM,1,1.1,1,N,264,264,1,7,0,0.5,1.56,0,0.3,9.36
1,02/08/2018 07:36:43 AM,02/08/2018 07:46:48 AM,1,2,1,N,264,264,1,9,0,0.5,1.95,0,0.3,11.75
1,02/08/2018 07:56:19 AM,02/08/2018 08:04:52 AM,1,1.3,1,N,264,264,1,7.5,0,0.5,1.65,0,0.3,9.95
2,02/08/2018 07:05:02 AM,02/08/2018 07:16:33 AM,1,3.11,1,N,238,161,1,11.5,0,0.5,2.46,0,0.3,14.76
2,02/08/2018 07:19:28 AM,02/08/2018 07:25:56 AM,1,0.62,1,N,161,237,1,6,0,0.5,1,0,0.3,7.8
2,02/08/2018 07:31:50 AM,02/08/2018 07:49:18 AM,1,4.16,1,N,142,79,1,15.5,0,0.5,4.08,0,0.3,20.38
2,02/08/2018 07:54:31 AM,02/08/2018 08:08:01 AM,1,3.26,1,N,79,87,1,13,0,0.5,2,0,0.3,17.75
2,02/08/2018 07:27:00 AM,02/08/2018 08:10:29 AM,1,12.41,1,N,138,164,1,40,0,0.5,11.64,5.76,0.3,58.2
2,02/08/2018 07:32:18 AM,02/08/2018 07:57:30 AM,2,8.75,1,N,224,138,1,27.5,0,0.5,6.81,5.76,0.3,40.87
2,02/08/2018 07:12:05 AM,02/08/2018 07:13:13 AM,1,0.49,1,N,230,100,1,3.5,0,0.5,0.64,0,0.3,4.94
2,02/08/2018 07:36:40 AM,02/08/2018 07:54:11 AM,1,3.22,1,N,158,161,1,14,0,0.5,2.2,0,0.3,17
2,02/08/2018 07:05:40 AM,02/08/2018 07:08:47 AM,5,0.94,1,N,143,238,2,5,0,0.5,0,0,0.3,5.8
2,02/08/2018 07:11:19 AM,02/08/2018 07:23:51 AM,5,2.15,1,N,238,263,1,10,0,0.5,2.16,0,0.3,12.96
2,02/08/2018 07:26:19 AM,02/08/2018 07:46:16 AM,5,2.41,1,N,141,230,1,14,0,0.5,2.96,0,0.3,17.76
2,02/08/2018 07:57:17 AM,02/08/2018 08:19:41 AM,5,4.35,1,N,143,231,1,18,0,0.5,3.76,0,0.3,22.56
2,02/08/2018 07:53:21 AM,02/08/2018 07:56:30 AM,1,0.78,1,N,42,42,2,4.5,0,0.5,0,0,0.3,5.3
1,02/08/2018 07:06:02 AM,02/08/2018 07:10:06 AM,1,0.9,1,N,186,234,1,5.5,0,0.5,1,0,0.3,7.3
1,02/08/2018 07:15:23 AM,02/08/2018 07:19:42 AM,1,1,1,N,164,161,1,5,0,0.5,0.7,0,0.3,6.5
1,02/08/2018 07:31:41 AM,02/08/2018 07:38:42 AM,1,1.2,1,N,186,161,1,7,0,0.5,1.55,0,0.3,9.35
1,02/08/2018 07:43:41 AM,02/08/2018 07:52:55 AM,2,1,1,N,170,100,1,7.5,0,0.5,1,0,0.3,9.3
1,02/08/2018 07:59:10 AM,02/08/2018 08:02:50 AM,1,0.4,1,N,230,161,1,4,0,0.5,2.2,0,0.3,7
2,02/08/2018 08:01:10 AM,02/08/2018 08:07:14 AM,5,0.84,1,N,114,113,2,6,0,0.5,0,0,0.3,6.8
2,02/08/2018 07:15:41 AM,02/08/2018 07:24:11 AM,1,1.71,1,N,264,264,1,8,0,0.5,1.76,0,0.3,10.56
2,02/08/2018 07:40:23 AM,02/08/2018 08:13:29 AM,1,4.71,1,N,264,264,1,24.5,0,0.5,0,0,0.3,25.3
1,02/08/2018 07:21:48 AM,02/08/2018 07:30:38 AM,4,1.6,1,N,100,162,2,8,0,0.5,0,0,0.3,8.8
1,02/08/2018 07:47:28 AM,02/08/2018 07:53:58 AM,1,0.9,1,N,100,163,2,6,0,0.5,0,0,0.3,6.8
1,02/08/2018 07:12:47 AM,02/08/2018 07:21:32 AM,1,2,1,N,90,161,1,8.5,0,0.5,1.85,0,0.3,11.15
1,02/08/2018 07:37:55 AM,02/08/2018 07:40:28 AM,1,0.4,1,N,90,68,1,4,0,0.5,1.4,0,0.3,6.2
1,02/08/2018 07:47:16 AM,02/08/2018 07:53:53 AM,1,0.8,1,N,68,246,1,6,0,0.5,1.7,0,0.3,8.5
1,02/08/2018 07:59:36 AM,02/08/2018 08:08:03 AM,1,1.3,1,N,68,114,2,7,0,0.5,0,0,0.3,7.8
2,02/08/2018 07:14:19 AM,02/08/2018 07:31:10 AM,1,3.19,1,N,158,161,1,13,0,0.5,1,0,0.3,14.8
2,02/08/2018 07:39:44 AM,02/08/2018 07:55:40 AM,1,1.92,1,N,162,140,1,11.5,0,0.5,2.7,0,0.3,15
2,02/08/2018 07:46:56 AM,02/08/2018 07:51:38 AM,2,1.39,1,N,239,166,2,6,0,0.5,0,0,0.3,6.8
2,02/08/2018 07:28:18 AM,02/08/2018 07:36:33 AM,1,0.74,1,N,137,170,1,7,0,0.5,0.75,0,0.3,8.55
2,02/08/2018 07:35:50 AM,02/08/2018 07:42:41 AM,5,1.11,1,N,141,161,2,7,0,0.5,0,0,0.3,7.8
2,02/08/2018 07:57:06 AM,02/08/2018 08:14:34 AM,5,1.83,1,N,237,238,1,12.5,0,0.5,1,0,0.3,14.3
2,02/08/2018 07:03:22 AM,02/08/2018 07:10:48 AM,1,1.03,1,N,262,236,1,7,0,0.5,1.56,0,0.3,9.36
2,02/08/2018 07:18:09 AM,02/08/2018 07:25:37 AM,1,1.7,1,N,237,161,2,7.5,0,0.5,0,0,0.3,8.3
2,02/08/2018 07:30:13 AM,02/08/2018 07:39:04 AM,1,1.04,1,N,161,50,1,7.5,0,0.5,1.66,0,0.3,9.96
2,02/08/2018 07:42:00 AM,02/08/2018 07:59:57 AM,1,1.84,1,N,50,161,1,12,0,0.5,2,0,0.3,14.8
2,02/08/2018 07:46:18 AM,02/08/2018 08:02:39 AM,2,3.41,1,N,231,163,1,14,0,0.5,1.4,0,0.3,16.2
2,02/08/2018 07:14:30 AM,02/08/2018 07:19:22 AM,1,0.81,1,N,229,162,2,5.5,0,0.5,0,0,0.3,6.3
2,02/08/2018 07:22:45 AM,02/08/2018 07:26:19 AM,1,0.62,1,N,162,163,1,4.5,0,0.5,1.5,0,0.3,6.8
2,02/08/2018 07:33:51 AM,02/08/2018 07:35:39 AM,1,0.57,1,N,229,233,1,3.5,0,0.5,0.86,0,0.3,5.16
2,02/08/2018 07:39:21 AM,02/08/2018 07:43:32 AM,1,0.61,1,N,229,162,1,4.5,0,0.5,1.06,0,0.3,6.36
2,02/08/2018 07:50:59 AM,02/08/2018 08:13:28 AM,1,2.99,1,N,229,230,1,15.5,0,0.5,3,0,0.3,19.3
1,02/08/2018 07:43:13 AM,02/08/2018 07:56:21 AM,1,5,1,N,87,233,1,16,0,0.5,0,0,0.3,16.8
2,02/08/2018 07:03:09 AM,02/08/2018 07:21:09 AM,5,4.79,1,N,33,170,1,17,0,0.5,3.56,0,0.3,21.36
2,02/08/2018 07:25:21 AM,02/08/2018 07:35:42 AM,5,2.05,1,N,170,158,1,9.5,0,0.5,2.06,0,0.3,12.36
2,02/08/2018 07:37:51 AM,02/08/2018 07:53:27 AM,5,3.15,1,N,158,43,1,13,0,0.5,2.07,0,0.3,15.87
2,02/08/2018 07:54:12 AM,02/08/2018 08:28:08 AM,5,3.61,1,N,163,163,1,21.5,0,0.5,4.46,0,0.3,26.76
2,02/08/2018 07:47:18 AM,02/08/2018 08:03:11 AM,1,2.34,1,N,226,145,1,12,0,0.5,2.56,0,0.3,15.36
1,02/08/2018 07:02:42 AM,02/08/2018 07:07:10 AM,1,0.9,1,N,186,230,2,5.5,0,0.5,0,0,0.3,6.3
1,02/08/2018 07:14:07 AM,02/08/2018 07:22:14 AM,1,0.9,1,N,100,163,2,7,0,0.5,0,0,0.3,7.8
1,02/08/2018 07:31:34 AM,02/08/2018 07:47:25 AM,1,2.8,1,N,100,140,1,13,0,0.5,1.2,0,0.3,15
1,02/08/2018 07:48:55 AM,02/08/2018 08:14:48 AM,1,3.4,1,N,140,186,1,18.5,0,0.5,3.85,0,0.3,23.15
2,02/08/2018 07:38:22 AM,02/08/2018 07:45:03 AM,1,17.81,2,N,132,230,2,52,0,0.5,0,5.76,0.3,58.56
2,02/08/2018 07:29:42 AM,02/08/2018 07:38:20 AM,1,1.93,1,N,79,234,1,8.5,0,0.5,1.2,0,0.3,10.5
2,02/08/2018 07:54:05 AM,02/08/2018 08:05:44 AM,2,1.74,1,N,113,87,1,9.5,0,0.5,2.06,0,0.3,12.36
2,02/08/2018 07:42:41 AM,02/08/2018 08:28:58 AM,1,5.03,1,N,151,162,1,29,0,0.5,5.96,0,0.3,35.76
1,02/08/2018 07:17:14 AM,02/08/2018 07:22:05 AM,1,0.8,1,N,238,143,2,5.5,0,0.5,0,0,0.3,6.3
1,02/08/2018 07:23:37 AM,02/08/2018 07:29:00 AM,1,1.2,1,N,142,230,1,6,0,0.5,0.1,0,0.3,6.9
1,02/08/2018 07:35:33 AM,02/08/2018 08:04:06 AM,1,10.5,1,N,230,138,1,32,0,0.5,7.7,5.76,0.3,46.26
1,02/08/2018 07:04:37 AM,02/08/2018 07:12:32 AM,1,1.3,1,N,186,230,1,7,0,0.5,1.55,0,0.3,9.35
1,02/08/2018 07:15:44 AM,02/08/2018 07:22:31 AM,1,1.7,1,N,43,234,1,7,0,0.5,1.56,0,0.3,9.36
1,02/08/2018 07:32:32 AM,02/08/2018 07:47:35 AM,1,2.6,1,N,249,229,1,12,0,0.5,2,0,0.3,14.8
1,02/08/2018 07:53:55 AM,02/08/2018 08:11:55 AM,1,1.9,1,N,162,236,1,12,0,0.5,2.55,0,0.3,15.35
2,02/08/2018 07:44:57 AM,02/08/2018 08:22:11 AM,1,9.29,1,N,138,79,1,32,0,0.5,9.64,5.76,0.3,48.2
1,02/08/2018 07:10:41 AM,02/08/2018 07:32:56 AM,1,4.1,1,N,65,249,1,18,0,0.5,3.75,0,0.3,22.55
1,02/08/2018 07:36:21 AM,02/08/2018 07:39:58 AM,1,0.5,1,N,125,231,1,4,0,0.5,1,0,0.3,5.8
1,02/08/2018 07:49:11 AM,02/08/2018 07:58:36 AM,1,1,1,N,211,249,1,7.5,0,0.5,2.45,0,0.3,10.75
2,02/08/2018 07:18:06 AM,02/08/2018 07:22:17 AM,2,1.12,1,N,237,236,1,5.5,0,0.5,0.94,0,0.3,7.24
2,02/08/2018 07:28:30 AM,02/08/2018 07:38:03 AM,2,2.08,1,N,43,161,1,9.5,0,0.5,2.06,0,0.3,12.36
2,02/08/2018 07:40:52 AM,02/08/2018 07:54:05 AM,2,1.29,1,N,161,137,1,9.5,0,0.5,1,0,0.3,11.3
2,02/08/2018 07:57:04 AM,02/08/2018 08:04:56 AM,2,1,1,N,233,162,1,7,0,0.5,1.56,0,0.3,9.36
1,02/08/2018 07:04:45 AM,02/08/2018 07:16:16 AM,1,2.6,1,N,137,141,1,10.5,0,0.5,2.25,0,0.3,13.55
1,02/08/2018 07:19:44 AM,02/08/2018 07:28:48 AM,1,1.6,1,N,263,229,1,8,0,0.5,1.75,0,0.3,10.55
1,02/08/2018 07:31:31 AM,02/08/2018 07:41:01 AM,1,1.9,1,N,229,234,1,9,0,0.5,1.95,0,0.3,11.75
1,02/08/2018 07:45:56 AM,02/08/2018 08:00:25 AM,1,2.3,1,N,234,13,1,12,0,0.5,2.56,0,0.3,15.36
1,02/08/2018 07:51:34 AM,02/08/2018 08:08:36 AM,2,2.9,1,N,234,237,2,13,0,0.5,0,0,0.3,13.8
2,02/08/2018 07:06:47 AM,02/08/2018 07:09:29 AM,3,0.7,1,N,186,230,1,4.5,0,0.5,1.06,0,0.3,6.36
2,02/08/2018 07:11:28 AM,02/08/2018 07:19:45 AM,3,0.12,1,N,230,230,1,6.5,0,0.5,1.82,0,0.3,9.12
2,02/08/2018 07:37:24 AM,02/08/2018 07:41:58 AM,3,0.77,1,N,186,234,2,5,0,0.5,0,0,0.3,5.8
2,02/08/2018 07:48:34 AM,02/08/2018 07:55:57 AM,3,1.28,1,N,107,144,1,7,0,0.5,1.95,0,0.3,9.75
1,02/08/2018 07:01:40 AM,02/08/2018 07:12:22 AM,1,2.4,1,N,151,237,1,10,0,0.5,2.15,0,0.3,12.95
1,02/08/2018 07:18:29 AM,02/08/2018 07:38:37 AM,1,3.2,1,N,236,186,1,15.5,0,0.5,3.25,0,0.3,19.55
1,02/08/2018 07:44:06 AM,02/08/2018 07:48:48 AM,1,0.5,1,N,48,230,1,5,0,0.5,1.15,0,0.3,6.95
1,02/08/2018 07:54:07 AM,02/08/2018 08:04:11 AM,1,1.1,1,N,163,143,1,8,0,0.5,1.75,0,0.3,10.55
2,02/08/2018 07:35:40 AM,02/08/2018 07:47:31 AM,1,1.85,1,N,238,263,2,9.5,0,0.5,0,0,0.3,10.3
2,02/08/2018 07:50:16 AM,02/08/2018 07:56:36 AM,1,0.63,1,N,236,262,1,5.5,0,0.5,1,0,0.3,7.3
2,02/08/2018 07:57:37 AM,02/08/2018 08:14:09 AM,1,2.51,1,N,262,161,2,12.5,0,0.5,0,0,0.3,13.3
2,02/08/2018 06:56:53 AM,02/08/2018 07:16:08 AM,1,4.83,1,N,151,161,1,17.5,0,0.5,3.5,0,0.3,21.8
2,02/08/2018 07:24:06 AM,02/08/2018 07:28:23 AM,1,0.85,1,N,237,161,1,5.5,0,0.5,1.26,0,0.3,7.56
2,02/08/2018 07:33:31 AM,02/08/2018 07:36:04 AM,1,0.5,1,N,161,163,2,4,0,0.5,0,0,0.3,4.8
2,02/08/2018 07:39:47 AM,02/08/2018 07:48:00 AM,1,1.72,1,N,237,164,1,8,0,0.5,1.76,0,0.3,10.56
2,02/08/2018 07:53:20 AM,02/08/2018 08:00:37 AM,1,1.34,1,N,161,246,1,7.5,0,0.5,1.66,0,0.3,9.96
2,02/08/2018 07:13:47 AM,02/08/2018 07:25:23 AM,2,2.4,1,N,4,170,1,11,0,0.5,1.18,0,0.3,14.93
2,02/08/2018 07:35:10 AM,02/08/2018 07:53:40 AM,2,2.54,1,N,68,137,1,13,0,0.5,3.45,0,0.3,17.25
2,02/08/2018 07:58:07 AM,02/08/2018 08:09:14 AM,2,1.1,1,N,107,170,1,8.5,0,0.5,1.86,0,0.3,11.16
2,02/08/2018 06:59:13 AM,02/08/2018 07:12:54 AM,1,3.1,1,N,263,166,1,12.5,0,0.5,3.32,0,0.3,16.62
2,02/08/2018 07:20:24 AM,02/08/2018 07:33:37 AM,1,1.87,1,N,238,236,1,10.5,0,0.5,1.7,0,0.3,13
2,02/08/2018 07:41:44 AM,02/08/2018 07:50:56 AM,1,3.3,1,N,262,137,2,11.5,0,0.5,0,0,0.3,12.3
2,02/08/2018 07:52:36 AM,02/08/2018 08:06:49 AM,1,2.89,1,N,137,231,1,12.5,0,0.5,2.66,0,0.3,15.96
2,02/08/2018 07:10:41 AM,02/08/2018 07:15:43 AM,1,1.57,1,N,263,74,2,6.5,0,0.5,0,0,0.3,7.3
2,02/08/2018 07:32:24 AM,02/08/2018 07:39:49 AM,1,0.67,1,N,262,236,1,6.5,0,0.5,1.1,0,0.3,8.4
2,02/08/2018 07:42:06 AM,02/08/2018 07:57:44 AM,2,2.35,1,N,236,161,2,12,0,0.5,0,0,0.3,12.8
1,02/08/2018 07:05:21 AM,02/08/2018 07:11:02 AM,1,1.1,1,N,163,48,1,6,0,0.5,1.35,0,0.3,8.15
1,02/08/2018 07:12:15 AM,02/08/2018 07:48:31 AM,1,6.1,1,N,48,48,1,26,0,0.5,6.7,0,0.3,33.5
1,02/08/2018 07:50:11 AM,02/08/2018 07:56:37 AM,1,1.1,1,N,48,68,1,6.5,0,0.5,0,0,0.3,7.3
2,02/08/2018 07:15:37 AM,02/08/2018 08:23:52 AM,1,16.85,1,N,132,255,1,54,0,0.5,10.96,0,0.3,65.76
2,02/08/2018 07:01:50 AM,02/08/2018 07:11:19 AM,3,2.67,1,N,236,161,1,10,0,0.5,2.16,0,0.3,12.96
2,02/08/2018 07:16:06 AM,02/08/2018 07:20:27 AM,4,0.83,1,N,186,161,2,5,0,0.5,0,0,0.3,5.8
2,02/08/2018 07:24:53 AM,02/08/2018 07:34:10 AM,4,1.72,1,N,170,140,1,8.5,0,0.5,1.86,0,0.3,11.16
2,02/08/2018 07:41:02 AM,02/08/2018 07:58:00 AM,4,4.98,1,N,140,144,1,18,0,0.5,3.76,0,0.3,22.56
2,02/08/2018 07:20:36 AM,02/08/2018 07:24:28 AM,1,0.73,1,N,100,161,2,4.5,0,0.5,0,0,0.3,5.3
2,02/08/2018 07:40:59 AM,02/08/2018 07:51:14 AM,1,1.54,1,N,230,246,1,8.5,0,0.5,1.86,0,0.3,11.16
2,02/08/2018 07:56:54 AM,02/08/2018 08:11:43 AM,1,1.71,1,N,186,161,1,10.5,0,0.5,2.26,0,0.3,13.56
2,02/08/2018 07:35:59 AM,02/08/2018 08:16:17 AM,2,12.11,1,N,138,161,1,38.5,0,0.5,9.01,5.76,0.3,54.07
1,02/08/2018 07:02:25 AM,02/08/2018 07:06:39 AM,1,1.3,1,N,163,237,1,6,0,0.5,2,0,0.3,8.8
1,02/08/2018 07:08:47 AM,02/08/2018 07:12:23 AM,1,0.8,1,N,237,262,2,5,0,0.5,0,0,0.3,5.8
1,02/08/2018 07:17:47 AM,02/08/2018 07:23:19 AM,1,0.9,1,N,263,140,1,5.5,0,0.5,1,0,0.3,7.3
1,02/08/2018 07:27:34 AM,02/08/2018 07:37:49 AM,1,1.5,1,N,141,161,2,8.5,0,0.5,0,0,0.3,9.3
1,02/08/2018 07:47:55 AM,02/08/2018 07:53:32 AM,1,0.6,1,N,141,237,2,5.5,0,0.5,0,0,0.3,6.3
1,02/08/2018 07:56:57 AM,02/08/2018 08:16:20 AM,1,2,1,N,237,137,1,13.5,0,0.5,2.85,0,0.3,17.15
1,02/08/2018 07:04:57 AM,02/08/2018 07:12:10 AM,1,2.5,1,N,233,232,1,9.5,0,0.5,1,0,0.3,11.3
1,02/08/2018 07:20:45 AM,02/08/2018 07:25:56 AM,1,0.6,1,N,107,107,1,5.5,0,0.5,1.25,0,0.3,7.55
1,02/08/2018 07:29:00 AM,02/08/2018 07:32:08 AM,1,0.5,1,N,170,170,1,4.5,0,0.5,1,0,0.3,6.3
1,02/08/2018 07:33:11 AM,02/08/2018 07:40:47 AM,1,1,1,N,170,162,1,7,0,0.5,1,0,0.3,8.8
1,02/08/2018 07:44:45 AM,02/08/2018 07:57:08 AM,1,0.6,1,N,229,161,2,8.5,0,0.5,0,0,0.3,9.3
1,02/08/2018 07:05:19 AM,02/08/2018 07:05:57 AM,1,0.2,1,N,237,237,2,3,0,0.5,0,0,0.3,3.8
1,02/08/2018 07:13:26 AM,02/08/2018 07:19:35 AM,1,1,1,N,142,237,1,6.5,0,0.5,1.8,0,0.3,9.1
1,02/08/2018 07:21:44 AM,02/08/2018 07:25:34 AM,1,0.7,1,N,237,162,2,4.5,0,0.5,0,0,0.3,5.3
1,02/08/2018 07:39:25 AM,02/08/2018 08:02:11 AM,1,10,1,N,48,128,1,31,0,0.5,6.35,0,0.3,38.15
2,02/08/2018 07:22:19 AM,02/08/2018 07:37:40 AM,1,2.72,1,N,75,239,1,12,0,0.5,0,0,0.3,12.8
2,02/08/2018 07:39:45 AM,02/08/2018 07:50:40 AM,1,2.18,1,N,239,161,1,10,0,0.5,2.16,0,0.3,12.96
2,02/08/2018 07:07:32 AM,02/08/2018 07:09:28 AM,3,0.55,1,N,162,170,2,4,0,0.5,0,0,0.3,4.8
2,02/08/2018 07:24:11 AM,02/08/2018 07:30:12 AM,3,1,1,N,87,45,2,6,0,0.5,0,0,0.3,6.8
2,02/08/2018 07:42:54 AM,02/08/2018 07:56:18 AM,4,5.64,1,N,87,162,1,17,0,0.5,2,0,0.3,19.8
1,02/08/2018 07:36:37 AM,02/08/2018 07:44:35 AM,1,0.5,1,N,141,140,1,6.5,0,0.5,1.46,0,0.3,8.76
1,02/08/2018 07:49:33 AM,02/08/2018 08:05:06 AM,1,1.7,1,N,140,233,1,11,0,0.5,2.01,0,0.3,13.81
2,02/08/2018 07:29:14 AM,02/08/2018 08:40:40 AM,5,19.55,2,N,132,24,1,52,0,0.5,11.71,5.76,0.3,70.27
2,02/08/2018 07:08:05 AM,02/08/2018 07:12:03 AM,5,0.8,1,N,142,237,1,5,0,0.5,0.87,0,0.3,6.67
2,02/08/2018 07:18:57 AM,02/08/2018 07:35:06 AM,5,5.8,1,N,263,113,1,19,0,0.5,3.96,0,0.3,23.76
2,02/08/2018 07:48:11 AM,02/08/2018 08:03:55 AM,5,4.03,1,N,107,87,1,16,0,0.5,3.36,0,0.3,20.16
1,02/08/2018 07:24:53 AM,02/08/2018 08:04:46 AM,1,17,2,N,164,132,1,52,0,0.5,14.6,5.76,0.3,73.16
1,02/08/2018 07:39:15 AM,02/08/2018 07:43:16 AM,1,1,1,N,41,42,2,5.5,0,0.5,0,0,0.3,6.3
1,02/08/2018 07:47:50 AM,02/08/2018 08:06:42 AM,1,2.1,1,N,74,236,1,13,0,0.5,1,0,0.3,14.8
2,02/08/2018 07:10:52 AM,02/08/2018 07:19:10 AM,1,1.5,1,N,237,161,2,8,0,0.5,0,0,0.3,8.8
2,02/08/2018 07:38:00 AM,02/08/2018 07:44:05 AM,1,1.12,1,N,229,140,1,6,0,0.5,1,0,0.3,7.8
2,02/08/2018 07:44:59 AM,02/08/2018 08:06:38 AM,1,8.41,1,N,140,138,1,26.5,0,0.5,6.61,5.76,0.3,39.67
1,02/08/2018 07:12:29 AM,02/08/2018 07:18:46 AM,1,1.5,1,N,33,34,1,7,0,0.5,1.2,0,0.3,9
1,02/08/2018 07:24:53 AM,02/08/2018 07:56:28 AM,1,9,1,N,49,43,1,30.5,0,0.5,4.7,0,0.3,36
1,02/08/2018 07:22:50 AM,02/08/2018 07:49:29 AM,1,5.4,1,N,61,113,1,21.5,0,0.5,5.55,0,0.3,27.85
2,02/08/2018 07:04:38 AM,02/08/2018 07:12:18 AM,1,1.44,1,N,140,162,1,7.5,0,0.5,3,0,0.3,11.3
2,02/08/2018 07:24:18 AM,02/08/2018 07:35:40 AM,1,2.15,1,N,237,238,2,10,0,0.5,0,0,0.3,10.8
2,02/08/2018 07:39:59 AM,02/08/2018 07:44:13 AM,1,1.34,1,N,238,166,2,6,0,0.5,0,0,0.3,6.8
2,02/08/2018 07:45:53 AM,02/08/2018 07:52:53 AM,1,1.63,1,N,166,239,1,7.5,0,0.5,1.66,0,0.3,9.96
2,02/08/2018 07:57:46 AM,02/08/2018 08:00:53 AM,1,0.51,1,N,142,142,1,4.5,0,0.5,0,0,0.3,5.3
1,02/08/2018 07:16:24 AM,02/08/2018 07:28:42 AM,1,3,1,N,264,264,1,11.5,0,0.5,2.45,0,0.3,14.75
1,02/08/2018 07:32:41 AM,02/08/2018 07:50:37 AM,1,2,1,N,264,264,2,12.5,0,0.5,0,0,0.3,13.3
1,02/08/2018 07:52:23 AM,02/08/2018 07:58:59 AM,2,0.8,1,N,264,264,1,6.5,0,0.5,1.45,0,0.3,8.75
1,02/08/2018 07:12:27 AM,02/08/2018 07:18:05 AM,1,0.7,1,N,261,231,1,5.5,0,0.5,1.25,0,0.3,7.55
1,02/08/2018 07:26:11 AM,02/08/2018 07:36:46 AM,1,1.6,1,N,249,107,2,9,0,0.5,0,0,0.3,9.8
1,02/08/2018 07:39:31 AM,02/08/2018 07:47:11 AM,1,1.8,1,N,137,162,2,8,0,0.5,0,0,0.3,8.8
1,02/08/2018 07:53:52 AM,02/08/2018 07:59:31 AM,1,0.9,1,N,170,234,2,6,0,0.5,0,0,0.3,6.8
2,02/08/2018 06:55:39 AM,02/08/2018 07:04:38 AM,2,1.83,1,N,229,237,2,8,0,0.5,0,0,0.3,8.8
2,02/08/2018 07:09:09 AM,02/08/2018 07:15:07 AM,2,1.27,1,N,236,238,1,6.5,0,0.5,0.73,0,0.3,8.03
2,02/08/2018 07:53:42 AM,02/08/2018 08:07:07 AM,1,2.39,1,N,151,48,1,11,0,0.5,3.54,0,0.3,15.34
1,02/08/2018 07:28:47 AM,02/08/2018 07:36:28 AM,1,1.3,1,N,237,161,1,7.5,0,0.5,1.25,0,0.3,9.55
1,02/08/2018 07:51:17 AM,02/08/2018 08:13:44 AM,1,5.5,1,N,249,112,1,20.5,0,0.5,4.25,0,0.3,25.55
2,02/08/2018 07:28:21 AM,02/08/2018 07:50:36 AM,1,1.86,1,N,148,234,1,15,0,0.5,3.16,0,0.3,18.96
2,02/08/2018 07:00:42 AM,02/08/2018 07:10:49 AM,1,1.89,1,N,141,239,1,9,0,0.5,1.96,0,0.3,11.76
2,02/08/2018 07:30:02 AM,02/08/2018 07:40:25 AM,1,0.65,1,N,238,43,1,8,0,0.5,1.23,0,0.3,10.03
2,02/08/2018 07:47:35 AM,02/08/2018 07:50:34 AM,1,0.49,1,N,238,239,1,4,0,0.5,0.96,0,0.3,5.76
2,02/08/2018 07:51:12 AM,02/08/2018 08:13:20 AM,1,2.98,1,N,239,162,1,15.5,0,0.5,3.26,0,0.3,19.56
2,02/08/2018 07:22:44 AM,02/08/2018 07:32:25 AM,6,1.54,1,N,90,161,1,8,0,0.5,1.76,0,0.3,10.56
2,02/08/2018 07:47:51 AM,02/08/2018 07:52:09 AM,6,0.49,1,N,164,170,1,4.5,0,0.5,0,0,0.3,5.3
1,02/08/2018 07:06:28 AM,02/08/2018 07:25:03 AM,1,4.8,1,N,113,238,1,17,0,0.5,2.67,0,0.3,20.47
1,02/08/2018 07:32:34 AM,02/08/2018 07:51:55 AM,1,2.3,1,N,143,162,2,13.5,0,0.5,0,0,0.3,14.3
1,02/08/2018 07:59:33 AM,02/08/2018 08:08:50 AM,2,1.5,1,N,237,236,1,8,0,0.5,1.75,0,0.3,10.55
1,02/08/2018 07:41:35 AM,02/08/2018 07:48:12 AM,1,1.1,1,N,137,170,1,6.5,0,0.5,2.15,0,0.3,9.45
1,02/08/2018 07:58:08 AM,02/08/2018 08:15:42 AM,1,4.1,1,N,48,13,1,16.5,0,0.5,2,0,0.3,19.3
1,02/08/2018 07:21:32 AM,02/08/2018 07:43:23 AM,1,4.3,1,N,162,231,1,17.5,0,0.5,3.65,0,0.3,21.95
1,02/08/2018 07:55:54 AM,02/08/2018 08:11:03 AM,1,2.6,1,N,68,143,2,12,0,0.5,0,0,0.3,12.8
1,02/08/2018 07:58:29 AM,02/08/2018 08:11:00 AM,1,1.5,1,N,237,75,1,9.5,0,0.5,2.05,0,0.3,12.35
2,02/08/2018 07:05:49 AM,02/08/2018 07:15:28 AM,3,0.8,1,N,233,164,1,7.5,0,0.5,2.08,0,0.3,10.38
2,02/08/2018 07:26:02 AM,02/08/2018 07:28:49 AM,2,0.7,1,N,79,113,1,4.5,0,0.5,1.32,0,0.3,6.62
2,02/08/2018 07:36:43 AM,02/08/2018 07:47:57 AM,3,1.92,1,N,79,231,1,10,0,0.5,2.16,0,0.3,12.96
2,02/08/2018 07:51:18 AM,02/08/2018 08:03:20 AM,2,2.97,1,N,231,246,2,11.5,0,0.5,0,0,0.3,12.3
